GET /mobileshop/sales/public/invoice/:invoiceId -> PUBLIC (Module: none, Controller: SalesPublicController)
POST /shop-products/link -> PERMISSIONS.MOBILE_SHOP.INVENTORY.CREATE (Module: inventory, Controller: ShopProductsController)
GET /shop-products/catalog -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: ShopProductsController)
GET /mobileshop/shops -> PERMISSIONS.MOBILE_SHOP.SHOP.VIEW (Module: system, Controller: ShopController)
POST /mobileshop/shops -> PERMISSIONS.MOBILE_SHOP.SHOP.MANAGE (Module: system, Controller: ShopController)
GET /mobileshop/shops/:shopId -> PERMISSIONS.MOBILE_SHOP.SHOP.VIEW (Module: system, Controller: ShopController)
PATCH /mobileshop/shops/:shopId -> PERMISSIONS.MOBILE_SHOP.SHOP.MANAGE (Module: system, Controller: ShopController)
GET /mobileshop/shops/:shopId/settings -> PERMISSIONS.MOBILE_SHOP.SHOP.VIEW (Module: system, Controller: ShopController)
PATCH /mobileshop/shops/:shopId/settings -> PERMISSIONS.MOBILE_SHOP.SHOP.MANAGE (Module: system, Controller: ShopController)
GET /mobileshop/shops/:shopId/document-settings -> PERMISSIONS.MOBILE_SHOP.SHOP.VIEW (Module: system, Controller: ShopController)
PUT /mobileshop/shops/:shopId/document-settings/:documentType -> PERMISSIONS.MOBILE_SHOP.SHOP.MANAGE (Module: system, Controller: ShopController)
GET /staff -> PERMISSIONS.CORE.STAFF.VIEW (Module: staff, Controller: StaffController)
POST /staff -> PERMISSIONS.CORE.STAFF.MANAGE (Module: staff, Controller: StaffController)
POST /staff/invite -> PERMISSIONS.CORE.STAFF.INVITE (Module: staff, Controller: StaffController)
GET /staff/invites -> PERMISSIONS.CORE.STAFF.VIEW (Module: staff, Controller: StaffController)
POST /staff/invite/accept -> PUBLIC (Module: staff, Controller: StaffController)
POST /staff/invite/reject -> PUBLIC (Module: staff, Controller: StaffController)
DELETE /staff/invite/:id -> PERMISSIONS.CORE.STAFF.MANAGE (Module: staff, Controller: StaffController)
DELETE /staff/:staffUserId -> PERMISSIONS.CORE.STAFF.MANAGE (Module: staff, Controller: StaffController)
POST /mobileshop/stock/correct -> PERMISSIONS.MOBILE_SHOP.INVENTORY.ADJUST (Module: inventory, Controller: StockCorrectionController)
GET /mobileshop/stock/kpi/overview -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: StockKpiController)
GET /reports/negative-stock -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: StockReportController)
GET /mobileshop/stock/summary -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: StockSummaryController)
GET /mobileshop/stock/summary -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: StockController)
GET /mobileshop/stock/overview -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: StockController)
GET /mobileshop/stock/imei/:imei -> PERMISSIONS.MOBILE_SHOP.INVENTORY.VIEW (Module: inventory, Controller: StockController)
POST /suppliers -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.CREATE (Module: inventory, Controller: SuppliersController)
GET /suppliers -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.VIEW (Module: inventory, Controller: SuppliersController)
GET /suppliers/:id -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.VIEW (Module: inventory, Controller: SuppliersController)
PATCH /suppliers/:id -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.CREATE (Module: inventory, Controller: SuppliersController)
DELETE /suppliers/:id -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.CREATE (Module: inventory, Controller: SuppliersController)
GET /suppliers/:id/outstanding-balance -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.VIEW (Module: inventory, Controller: SuppliersController)
GET /suppliers/check-gstin -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.VIEW (Module: inventory, Controller: SuppliersController)
GET /suppliers/:id/transactions -> PERMISSIONS.MOBILE_SHOP.SUPPLIER.VIEW (Module: inventory, Controller: SuppliersController)
GET /admin/system/webhooks/failed -> UNPROTECTED (Module: system, Controller: WebhookLogsController)
GET /admin/system/webhooks/:id -> UNPROTECTED (Module: system, Controller: WebhookLogsController)
GET /tenant/usage-summary -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: TenantUsageController)
GET /tenant/usage-history -> PERMISSIONS.CORE.SYSTEM.VIEW (Module: system, Controller: TenantUsageController)
GET /tenant/ai-quota -> PERMISSIONS.CORE.DASHBOARD.VIEW (Module: system, Controller: TenantUsageController)
GET /tenant/usage-history -> PERMISSIONS.CORE.TENANT.VIEW (Module: tenant, Controller: TenantController)
GET /tenant/current -> PERMISSIONS.CORE.TENANT.VIEW (Module: tenant, Controller: TenantController)
GET /tenant/public/:code -> PUBLIC (Module: tenant, Controller: TenantController)
POST /tenant -> PERMISSIONS.CORE.TENANT.MANAGE (Module: tenant, Controller: TenantController)
GET /tenant/admin/search -> PERMISSIONS.CORE.TENANT.MANAGE (Module: tenant, Controller: TenantController)
PUT /tenant/logo -> PERMISSIONS.CORE.TENANT.MANAGE (Module: tenant, Controller: TenantController)
GET /tenant/usage -> PERMISSIONS.CORE.TENANT.VIEW (Module: tenant, Controller: TenantController)
POST /tenant/kiosk-token -> PERMISSIONS.CORE.TENANT.MANAGE (Module: tenant, Controller: TenantController)
PATCH /tenant/me -> PERMISSIONS.CORE.TENANT.MANAGE (Module: tenant, Controller: TenantController)
POST /tenant/request-deletion -> PERMISSIONS.CORE.TENANT.MANAGE (Module: tenant, Controller: TenantController)
GET /core/customer-timeline/:customerId -> PERMISSIONS.MOBILE_SHOP.CRM.VIEW_TIMELINE (Module: crm, Controller: CustomerTimelineController)
GET /core/customer-timeline/:customerId/stats -> PERMISSIONS.MOBILE_SHOP.CRM.VIEW_TIMELINE (Module: crm, Controller: CustomerTimelineController)
GET /users/me -> PERMISSIONS.CORE.PROFILE.VIEW (Module: profile, Controller: UsersMeController)
PATCH /users/me -> PERMISSIONS.CORE.PROFILE.UPDATE (Module: profile, Controller: UsersMeController)
GET /users -> PERMISSIONS.CORE.STAFF.VIEW (Module: core, Controller: UsersController)
POST /vouchers/advance/:voucherId/apply-to-purchase -> PERMISSIONS.MOBILE_SHOP.VOUCHER.CREATE (Module: inventory, Controller: VouchersHardeningController)
GET /vouchers/advance/:voucherId/balance -> PERMISSIONS.MOBILE_SHOP.VOUCHER.VIEW (Module: inventory, Controller: VouchersHardeningController)
GET /vouchers/advance/:voucherId/applications -> PERMISSIONS.MOBILE_SHOP.VOUCHER.VIEW (Module: inventory, Controller: VouchersHardeningController)
